Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,Property1_mean,Property1_std,Property1_min,Property1_max,Property2_mean,Property2_std,Property2_min,Property2_max,Property3_mean,Property3_std,Property3_min,Property3_max,Property4_mean,Property4_std,Property4_min,Property4_max,Property5_mean,Property5_std,Property5_min,Property5_max,Property6_mean,Property6_std,Property6_min,Property6_max,Property7_mean,Property7_std,Property7_min,Property7_max,Property8_mean,Property8_std,Property8_min,Property8_max,Property9_mean,Property9_std,Property9_min,Property9_max,Property10_mean,Property10_std,Property10_min,Property10_max,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.16390475513003552,-1.1050008307166335,1.4487674772385881,-0.6504852036815945,0.062067826698032035,-0.02178659743458627,1.9816469810442603,0.020039630859603984,0.1403431955011828,1.0322353308206855,-1.2300454907414726,-0.5803903747202848,0.13402484863888287,0.8179987952692286,0.21615962433027022,-0.3934007422816903,0.22123354611138274,0.6562348371614513,0.07447597453871942,-3.083554308218712,-1.7634376352188796,0.9847117860767082,-1.5484242443167349,-1.654620544052473,-1.4103313557075734,0.05178984413465674,1.0060256983327218,-0.4309546683491708,1.7439565479658437,0.29677216551338287,-1.483629873534779,-1.7487083136464712,1.5037440416607109,0.023047249958312213,1.7416509763916093,-0.5094817034144907,-0.46882688817748325,-1.31793904444116,0.13218136017094062,0.2212811566048949,0.29387368273515574,-0.11577604712614359,-0.9181752416876452,-0.27475848007053044,0.5134281981916935,0.4804643437255512,1.0451760906159953,-0.4510460302997322,0.6747067482913378,-0.6365216328639998,-1.2452119906040726,-1.3553214659534547,-0.31448599500211905,0.9937922065716558,-2.729474285558165,1.4294658933091378,-0.21926993421671054,1.712397089739618,1.3531582183804354,-0.2888166377746504,-0.4590058918676087,-0.08512204873051936,-0.5421650737190565,-1.1179947004933144,1.6337607854387157,-2.9899340050685055,-0.7794894073742398,-2.391686826312635,0.6580208231747835,-0.8620804025445442,-0.2631480303696712,1.2285014226580415,-0.2907249832684901,1.130096948418131,0.9161928597001859,0.015810353897989748,2.0346770026310477,-0.9296714068706091,0.8418568382757164,-0.8641193283790388,-0.9655985779428788,-0.28405596805636907,-1.3770434729380796,-0.22514891847254956,-1.1480750703612983,0.37964162454728934,-0.998087840916065,0.49617177734464674,-0.6267561489493233,0.7842324091220868,-0.16965464684808157,-2.05075328894589,1.30547114962362,-2.3991692383841916,-0.23651533460273247,0.4891432533865898,0.6075885327363487,0.3216703677115312,-1.2360546972600914,1.6011320973053915,1.3846623618740992,0.3058495749984994,0.1934599398371543,0.5803742494278266,-0.7627375675516355
-0.9930986433952563,0.9182712143401224,0.06050413788554318,0.8398256491782671,-1.4432149549842341,-0.22438405685006407,1.1482660079761193,-1.108061814894519,0.14956301928057464,-0.3540709239071439,-1.0752562418217566,0.8930136410630889,1.363746199678525,-1.7440329804525554,1.2733987943966778,-0.6912222361583442,-0.2556707253743398,1.271030214525232,-0.33386499218505034,-2.086943661963011,-1.8700835317102162,0.8964133969576114,-1.5415102594594081,-0.24478584585127622,-0.1754165009997173,-0.375414846483834,1.0821835656923366,-0.017284815948081005,-1.9140829378493243,-0.4368346222961141,-0.22218915785714666,0.34417812761271477,0.7035059307665105,-0.7372684975801232,0.9888409436478123,-1.204911529514676,0.795949082557884,0.24852631627313043,0.3666134841671291,0.12509712377166063,0.9485273458555975,0.8127834625565006,-0.574839359638093,-0.8377695950809135,0.636455823541016,-1.9592180897457938,-0.019606765278069822,-0.8080847274120189,0.14874443945789187,1.4396010944152482,-1.1606669805705274,-0.014279040641676798,-0.13599482497075208,-1.221399716200106,0.8964014662192645,-0.17624732440770288,-0.3545239414661289,0.10436831330869076,-0.0008002124084245012,0.31967315446886085,1.506126557563553,-0.8339535477915689,0.332275022795062,-0.9283396390973659,0.7707761841115263,-1.4502339306701646,0.14916591649098068,-1.3019998955536798,0.5457372456111218,-1.018626973059054,-0.401485601561879,-0.7651377935439794,0.37122768339080536,-1.0887017596415174,-0.12944941559828893,0.4716590349448017,-0.6984514786205168,0.6292595209005878,-0.2606728881239793,0.14734551750337269,-0.5584827205697801,-0.10085663899412099,-0.557328224923266,0.44236875980898605,-0.31167414591656034,0.5006687357881788,-0.32738422154422886,-0.5344218183674566,0.9355483346624206,-1.1388711678223182,0.4906915487540815,-0.721376648219153,-0.1583354832782469,-0.0952645360737703,-0.3851609224602526,-1.257481312010733,-1.4752827417741183,-0.437385065829467,-1.4029112792401803,0.1479412457250036,-1.1432437104946194,-0.4391713367454615,-1.3790407671247746,-1.2809886853631245,-0.5036254895836161
-0.6277291491241115,-0.6145106379756017,0.0001448622614976864,1.1236943830563357,0.5638287539254542,0.4578545541980112,0.242639372961388,-0.9226766109723078,0.9083946025140555,0.9721977864476588,0.24045237399580582,2.2104468718305816,-2.6529441247688617,-0.5939698036954553,-0.6783907735594388,-0.2706803277194487,1.434342498989002,0.4995053113827998,-0.9418616158572953,1.4381869036987727,-3.063501897208513,-0.27863439670422424,0.3563785838770051,0.48041689459034764,-0.047113658952148724,0.18588226211551007,-0.02031656782906068,-0.7246167193589561,-2.1362321391450934,-3.0534473745742345,-1.5197715916468,-0.10296375494229207,0.6138626657857273,-0.5920958397731376,1.8370005124266326,0.020623547462489865,2.046242885689408,-1.6899172579024846,-0.27918867460608954,-0.6650992017353542,-0.6712700308970208,0.39788783608422756,2.1493404571975674,-0.9833115757618986,1.039630692155665,-0.7991379014263436,-0.44411543522781755,0.14843452793146672,-0.7937659454015203,0.12385870666187627,0.006830174892709652,0.6688674102200111,0.015452228389195927,-0.09868036631115516,-0.42439881002082375,0.7519924656007783,-0.5278255484760459,0.3787966882176743,-0.28685072308280557,-0.6630301355206822,2.436860073487649,-2.158151720580269,1.6889264910262218,0.956154950217169,0.32740145652755615,0.31884501526036263,0.4016579732567975,-1.1321506434515674,1.5476499472832328,-2.770457643102389,-1.0532296065891942,-2.647455095123605,1.3438368806132317,-2.7932207767770483,-1.5456609557027614,0.10336087324958353,0.9767599939834621,-0.5768115226158452,0.981501228366901,-0.25234305765040066,1.2806059314994398,-0.8869725160863914,1.2261102595297202,0.8676571958075459,0.9933045699387707,0.2815979835529433,1.523664451592592,-0.7868650026138924,-1.4090733006121887,0.5478002888767233,-1.670979039706432,0.07411170329629935,-1.5994530413158463,1.1223238861444664,-0.7324417151643382,1.7843486974490672,0.4504672382036853,0.6226869307869605,1.3756135424282403,-0.4287896957393736,1.1616162827200678,0.6012889020693817,0.8729500080013456,0.6599999340605597,2.024575938538991
0.40748441797746543,1.4700726811737828,-1.0863220989713203,-1.927894506132904,1.8182310719940096,-0.5778493379630892,-0.9310118522468093,0.8154470907069633,0.4476038444966805,0.4558079173424073,-0.5879324623838492,1.9629732262720478,-1.148120676927419,0.2689919861859896,0.20735920829147245,0.9131226956797235,-0.5149711352805092,0.21765193767588237,0.31927989562127407,-1.3382433648313057,0.7351233682924474,-0.2310891102554786,0.7539327131733403,0.992623025951214,-0.9708941216946477,-0.2383139447662286,0.48620991910636185,1.2346978783925622,0.46340833838637635,1.0669501250366016,-1.1460364466756692,0.1359156556025165,-0.9989517885761485,0.9113094260519914,-0.2612654104709912,-0.5391690196104857,-1.559397074692743,-0.631903629392725,0.9315842952095346,-0.09652844237640514,0.7546567640767378,2.3522237783121493,-1.119434174009933,-0.27562924405751127,-1.2737420617551918,-0.5342421069297112,1.1557438693930462,-0.7605805063809109,0.4502492546219467,-0.9739736146161864,0.052982764911022585,-1.024989890979829,0.11897459127560563,2.4010363232132903,-0.5765455749826156,0.09522174127435727,-0.5642938996255192,0.3664579110712698,-0.5415168756454001,0.31625632629060374,0.6950837697949067,0.0342347106590122,1.2924044429898551,-0.17850645642213894,-0.21316799001023404,-0.2935395811498616,-0.39145741131032635,0.5676138490870072,-0.32363450678497757,0.30130209136901664,-0.25075344740754774,1.3875508526526268,-1.0982386632972516,1.4182925127502404,0.11153263900232514,-0.5951327955679058,-0.26487568177898096,-0.0007740095223952365,-0.3742218568734044,-0.8430493649840339,-0.10577856203817806,-0.6754203996954516,-0.3638560526353875,0.19671036079701926,1.6559267373432751,-0.1555599054691674,1.836408290582686,-0.2955340104159675,-0.11390839407381302,0.29360199291571365,0.015457887520475371,0.4283700240050533,1.1348210420958669,0.2047932522473934,1.9113339190363428,-0.0664219813006188,0.4837304382510474,-1.86544238253051,-0.0462947214020736,-0.1638196619001531,-0.2096928316440718,-1.8405655038551727,0.3002933987559251,-0.351336305975824,-1.5519142045934464
0.468379333689323,-0.12402044523457001,-0.6034478939789567,1.1236943830563357,-1.4432149549842341,0.12043904135066978,0.6664010740491833,-0.6270596658499958,2.72590247276268,0.39233726373744554,0.1276398705458426,-0.17746584676258473,-1.517835926803526,0.11450093966860429,0.6262114419218309,1.3426441466475671,-0.006794452549824525,-0.3707332157307217,0.5766250011855162,0.1152621898878809,-0.5801760217673768,-1.0801120825544928,-1.3306337213109178,-1.5227655003358131,0.4874815162460573,0.6386590644963753,-0.1437536481468262,-0.23918603361502355,1.3217949356558316,1.5670745441812879,0.14856801783133902,0.2821031258584682,0.2398941121204801,0.4200840499701528,-1.896610776243895,-0.5930328328283675,2.051490047864714,-0.44301083077391074,-0.05027260058627829,0.5073951300644708,-0.7930890937772248,0.06038653295472778,-0.7857442517721333,1.414399259815899,0.009198037032851302,-0.3894279294566828,1.799598083043716,-0.9125561617115037,1.7679109050238753,-0.4671315202363682,2.105343515725355,0.8587648287127028,-0.46920349968047137,0.7159319839050743,-2.038748767178085,1.486391736820949,0.9113171750655433,0.8164026898245508,2.56231829070991,-0.37187359213691507,-0.4033710969600497,-0.5044056849390914,-0.849462095044895,0.7336687034618594,-0.8305339422200178,1.2012020756326323,0.2573395654431004,-1.7858385110753916,-0.40303315895320774,-0.508795385737443,-1.042161425040326,1.4481732532264207,-0.3779681254474935,1.4169878450078692,0.6367083448425095,-0.3529389416224433,0.1177507010923009,-1.157633288115683,-1.0936471513506059,0.6549747823989154,0.3869641301158561,0.8908998087462633,1.233594893088783,-0.04259060617259665,-0.12196308133556003,0.5679221219592803,0.39075549565473594,0.8018767621544787,1.1156907976557784,0.3828984620740777,1.0933983740800894,0.5168388965054544,1.855657852065532,-1.3439390779292828,1.4600237530467606,-0.1189125768046637,-1.172398318578621,0.3017854466883244,-1.7874068811942954,-0.4933611015639672,-0.5280486823931384,0.2863439189439016,-0.2651921974935768,0.4305133082369839,0.7350734293740209
1.929857310773902,-1.1050008307166335,-1.0863220989713203,1.1236943830563357,-1.4432149549842341,-1.1262575736264115,0.3000610429519727,-0.9855376855098136,-0.6124754591805321,0.11174338480576254,-0.43183144016820657,0.115759229067271,-0.9668828164209661,-1.3684141913877537,0.19213686703517324,0.01616616973294399,0.5893358868073288,-0.9422331439843761,-1.0431943864693392,-0.4592382962223985,-0.9610542235221531,0.00663732198824619,0.9682662437504939,0.0848517634403701,1.3759786974254768,-0.017190390115109134,-0.8846316933667006,-0.5267518973262671,-0.5215486127280342,-2.0478766120429457,3.183660165800419,0.7405160791927036,-1.0455750213980672,0.19697659691940905,-0.4440907041373409,0.028800892043421157,-2.0587170272947044,1.6928837917961301,0.28705507104624994,-1.5520890913356393,-0.7664721237373426,-0.165591101571716,-1.924369424551039,0.5555771789427902,-0.3128012687184262,0.5745823678791946,-0.17602643737113235,-0.19015133431813405,0.6928838180503568,-0.3927498840640876,-0.0019510701107742804,0.6017634044138495,-0.5926001436556451,0.27812270317212284,-0.7522594926036417,-1.0485691334639973,-0.8900011446336742,0.07743287081714724,-1.378842549040355,-1.105900112270008,-0.7988950863263031,-0.2867122500529845,-1.5449710614486025,-0.8143234221957197,-0.7634592467502586,0.16229232837453264,-0.8805410233993,0.6540996929392389,-0.08266674427472485,0.3157461756122507,0.34985198858718747,-1.8411931635492638,-0.5575645380760011,-1.2888605979241976,-1.8665283162889128,1.152355679252479,2.05153948054118,0.15406706003558776,2.953754831013834,-0.7125731489990045,1.6922432438578632,-1.4847373201246883,0.7220733641197825,-1.173619327339722,-0.07732752026699566,-1.1348885165379794,-0.9331153533936785,0.2267497396843958,-1.3321163248743522,1.138658641713863,-0.7594622393889551,-0.2058930572854368,-1.0797529575970606,0.6214469509762052,-0.8348612506823965,-1.517786946987647,-1.907974774910544,0.3049853190368886,-1.2650732332566283,1.5582181816331466,1.1449484371311094,0.289515570334895,-0.2726559048974892,0.1792871982406693,0.439889425567733
0.22479967084189306,-1.1050008307166335,0.7244561697500429,-0.5795180202120772,1.3164701447665872,-1.3708313500444747,0.3431698931229546,-0.15125429880221625,0.02208893398301474,-1.0874165495960901,1.949365035268315,0.3206008600547999,1.0070121739709224,0.4314396531248714,-0.2918860150987162,-0.5864609066539955,0.6838046291098305,0.9428507102704806,1.2272616520955053,-0.3800063694979151,-1.093092000130474,0.16964973266965405,-0.37996080342837796,-0.635279629165996,1.0926432545704272,-0.6216807295063678,0.40417409554114003,0.5395583495787708,0.13422124525876625,0.5695548978108547,0.18687553178528135,1.3488174513969735,-0.3748337585759779,-0.41858325642296007,0.4675392003103072,-1.9344728808222333,0.3369273354622553,1.5700117771605937,-0.5751459714157562,1.0201328260043807,1.061928018211559,0.5019995761711645,-0.024316299131950093,1.4942607569075168,-1.174953755928984,0.09145809882892737,0.4675523895328938,0.5451231625179228,-0.31365676092790934,-0.9463930289346574,0.05522912991191375,1.0382853390910392,1.0214933685659937,0.9614948006159452,-0.10000388518200719,-1.0176340026111594,-0.5985364390109082,-0.28461319644033045,-1.3088054435425764,1.5363911408450297,-0.2976485265438777,1.2816881958121704,1.2706003120704128,0.8357029082251746,-0.37580115399031194,0.867916511192537,0.08305301126293521,-0.375263932108747,-0.2970542505717741,0.12192661211809608,-0.09405120589090045,0.47242311547989946,-1.363708123882658,0.8447657691860616,-0.9394344422237834,0.529790691956261,-0.6238867320268013,1.1204486858637568,0.26653156364517516,0.18567636588565758,1.3235026414453182,-1.2833576446671429,0.5468068155578084,0.8347165131960657,0.2806699035048697,-0.006863093950376897,0.5138616783153779,-0.0695206790224957,-0.9736508518721186,0.33370214038523255,-1.0068430742768497,1.3125040528126892,-1.0965349722903968,1.6179061391227931,-0.16860633406493317,0.8442898506946835,1.990310011127938,1.2267771177333169,1.3864954934269424,1.1821532446050276,1.2714725377381928,1.1939119644761955,2.1220233941269906,0.2153052785268762,1.0431992691680845
-0.8713088119715413,-0.7371331861608597,0.7848154453740884,0.4140225483611638,0.9401494493460207,-1.1456407553011443,1.341659466253039,0.2924709332272275,0.25498969988828235,0.004479654900817266,-0.0015697991032371046,0.22285916811151207,-1.7387663765944494,-0.9099139395990331,-0.9942543546276477,0.8926692932526851,-1.4681281696843524,-0.04038893902046306,-0.19691525764501286,-0.655799731162582,-0.7172921743990966,-0.5435295640615176,1.7149766083418703,-0.11293080213461631,1.6304460008198225,-0.46072684959024707,-1.6779002178104743,0.4101450020697149,1.042871378108627,-0.1562736930296854,1.9272278530072287,1.393565284639869,0.8279801354901257,0.12932197074524657,0.7267017358173876,-0.15021184693482229,0.11717618356050896,-1.6081554073676416,1.665218942068201,-0.5064991678747223,-1.3839858286625992,1.2662900654848535,0.040492493353260384,0.4007055841155891,0.1747752592428891,0.8088142639000924,-1.4229776261693556,1.3529788098138633,-1.1487465270824229,-0.38931207735024403,-0.4832858253017573,0.6799361122086561,-1.4992698783886231,1.235766422620786,1.0395372610466462,0.33915595769619405,-0.16655980621101,0.048739669121317844,0.31339786956775134,-1.5386906896124466,-0.43697773052757877,-0.8262806006071037,-1.4957453359549409,-0.6502330612927395,-0.21971559438062246,-0.49420334532575977,-0.4223525054414392,0.8745415674176148,0.7391241190370439,0.673566908216847,0.8809618774907366,-0.3877118742935082,0.2112787791868712,-0.7353662290168788,-0.19156510537877525,2.1916528441920957,-0.738513271524085,1.9649343295493544,1.1136438949059237,-0.21459541181528893,0.7260682928520698,-0.7544497744281906,0.6826117931291712,0.2237433025581374,0.04274078252127564,-0.3214995527973817,0.16244575698152658,-0.35637059340639116,0.8005015349643894,-0.35921688793010037,0.345668551885449,0.4289105822107963,0.6526326654774399,-0.5197703173564441,0.13280519279896513,1.8012888441799266,0.4353230170439092,1.19637833042198,2.7286027832667803,-1.2958914310981977,2.099864463509322,1.1642570239704209,1.5566841450814874,1.1148568336749818,1.2881303991920523
-0.8104138962596839,-0.062709171141941,1.3884082016145427,-0.0827477359254567,-0.9414540277568121,0.22858978751030928,1.5067680663149816,0.5696992651303046,1.3673814819659185,1.0322353308206855,-0.8702916643327296,-1.0820963998547017,-0.21097614753179966,-0.4149458442117906,1.2733987943966778,-1.3162981688676425,-1.1084954403672502,-1.3756205895767297,1.2854527480905389,-0.4335638391304936,-0.7122137983757001,-0.2107125589203015,2.147100661924842,-0.49328188977882487,-2.0400844720910594,0.6846458873295527,-0.3183033911220482,-0.2078342132225237,1.7377061601216481,1.260859210876876,0.061530097434227576,0.02707412136132381,0.6924779529795937,0.6102671777574975,0.4686914605645069,-0.4042428340250996,1.1491880401993726,-0.4723534014331411,2.082317182589926,0.53640881804205,-0.39210134512988937,-0.9634938248538676,-0.3653411699766037,0.7199027827714974,0.44847030954162564,-1.9654851638868227,1.1905802928433475,2.172473937561642,-1.4176498880980541,-1.6948973089036155,-0.8363735604418546,0.900272461170122,1.1369654574234958,-0.3304014376124356,-0.02479694213711161,2.13329633732521,-1.1972186614895968,2.0830328415812,0.5816427518892187,-0.5868097455424492,-0.0556044925976173,0.1304258813868767,0.18751319130277036,-1.3055135401483158,0.5169434591329816,-0.35128501657897937,0.17095131545816086,-0.5806969898481668,1.7237665512094453,-1.2681730416508732,1.5579730055847054,1.4539228573193317,-0.15321875012338054,1.2986262074936508,0.9063168600115171,0.8145312883415422,-1.8459347822482894,1.807339846743062,-0.6947120119458409,1.2860112913900053,0.41344746902232793,1.0865016573545303,1.2775671964759332,-0.2481193865980976,-0.7642439901733822,0.3114277933351018,-0.6798080834642196,-0.7646831490169107,2.831809067373493,-1.1479830336891106,1.7176669919188816,0.37290122257196884,-0.3121515427287139,0.4929448196091838,-0.01799279373961128,0.0310435108057693,-0.6342376023651918,0.170133555776066,0.0298789355888357,-0.584670149551952,0.2888272773347173,0.1570991247609877,-0.0617695839359124,0.2946736911575638,-0.1999053811896457
-0.32325457056482415,-0.6758219120682306,1.8109231309828606,-0.8633867540901461,-0.18881263691567887,0.0801911609305454,0.6771356889138902,0.28547526515468624,0.23454574281226612,0.5203671177769986,0.654316848861647,-1.4907398565963152,0.15624271308113344,-0.09601797565014923,0.07463942046311357,1.0642783282502901,-0.3064883936474106,0.8882984443917237,1.2829445111942,1.4381869036987727,0.06985610922744062,-0.46881554249920343,2.378719154645314,-0.16871562832243403,0.7793704819042794,1.4251626699610007,0.640825723645174,-0.597641846769319,0.32589980581408684,1.604873852258524,-0.3158598280201394,0.9819188637925703,-1.4037113297256631,-0.13476723738020024,0.23718317115822005,-0.5468130591100543,-0.45770290436583855,-0.8984319795474297,1.0718192580706043,0.31502706439799866,-0.46043886820902674,-0.04269098454855917,0.44934051912429435,-0.39629225368191906,1.3306769100267075,0.5107925060865959,0.6241097549992783,-0.3876439823100062,-0.6414303736791857,0.3375496467156461,-0.1173325451565547,-0.40514257961570516,-0.602159924432519,-0.3032306040306496,-0.5737729687874137,0.8151593136141562,-2.0800157921806153,1.863356227324012,-0.7662254958128653,-0.31548625741334707,-0.4167703837855811,-0.46492925549654857,-0.8044293664263837,1.9336664987570673,-0.7324178517065496,1.300456240449178,0.4016579732567975,1.1489879867629378,0.5893368292952094,1.0383082236980736,1.9208509702430712,1.5653922278493884,-0.17795801321326796,0.8807285669136928,0.6964335913565096,-0.2781766335696051,-0.1921996422501041,-0.3979279855827009,-0.2708106366620662,-0.22955363478363877,-0.44477484145343055,0.39589716437683464,-0.16382272526396616,0.39541676404041176,-0.6006503786479077,1.0686294423177891,0.26169782379438933,0.19769543208558263,-1.116607324815458,0.7770954602243514,-0.8746037503338243,-0.88263393392016,-2.183609863795438,0.8507559705370998,-1.932403375971662,0.1526069581208356,0.2936163761917297,0.1470487624042968,1.3139491534355998,-0.0829382943558918,-0.6780592926937471,0.1344218173153965,0.5382539524571911,-0.853402617965396,-1.302577343169385
